source_id,city,sub_market,locality,property_type,bhk,area_sqft,floor,total_floors,furnishing,facing,bathroom,has_parking,has_lift,has_clubhouse,has_pool,has_gym,has_security,has_power_backup,rera_approved,possession_status,listed_price,project_name,developer,age_years,age_years_is_estimated,total_floors_is_estimated,floor_is_estimated
9382,Mumbai,Thane,Majiwada,Apartment,2,746.0,19.0,25.0,Semi-Furnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,10000000.0,Rustomjee Urbania,Rustomjee,3,True,False,False
9381,Mumbai,Thane,Kolshet Road,Apartment,2,900.0,15.0,25.0,Furnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,17000000.0,Wadhwa Solitaire,The Wadhwa Group,3,True,False,False
9380,Mumbai,Thane,Pokharan Road Number 2,Apartment,2,832.0,-1.0,13.0,Unknown,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,13500000.0,Gawand Bag,Vardhaman Homes,3,True,False,False
9379,Mumbai,Thane,Waghbil,Apartment,1,600.0,0.0,7.0,Semi-Furnished,West,1.0,False,True,True,True,True,True,True,False,Ready to Move,5500000.0,Vijay Vatika,Vijay Group,3,True,False,False
9378,Mumbai,Thane,Balkum village,Apartment,2,630.0,3.0,32.0,Unfurnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,11200000.0,Dosti Oak,DOSTI REALTY,3,True,False,False
9377,Mumbai,Thane,Khopat,Apartment,1,600.0,4.0,7.0,Semi-Furnished,Unknown,1.0,False,False,False,False,False,False,False,False,Ready to Move,8600000.0,Flower Valley,Individual Seller (Not Builder-Listed),3,True,False,False
9376,Mumbai,Thane,Majiwada,Apartment,2,770.0,4.0,4.0,Unfurnished,South - East,2.0,False,True,True,True,True,True,True,False,Ready to Move,8200000.0,Vrindavan Complex,Individual Seller (Not Builder-Listed),3,True,False,False
9375,Mumbai,Thane,Kolshet Road,Apartment,3,1185.0,18.0,30.0,Furnished,Unknown,3.0,False,False,False,False,False,False,False,False,Ready to Move,20000000.0,Lodha Amara,Lodha,3,True,False,False
9374,Mumbai,Thane,Majiwada,Apartment,2,756.0,1.0,18.0,Unfurnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,12000000.0,Lodha Paradise,Lodha,3,True,False,False
9373,Mumbai,Thane,Kolshet Road,Apartment,3,1166.0,11.0,12.0,Semi-Furnished,Unknown,3.0,False,False,False,False,False,False,False,False,Ready to Move,15000000.0,Everest World,Terraform Realty,3,True,False,False
9372,Mumbai,Thane,Manpada,Apartment,1,600.0,5.0,7.0,Semi-Furnished,Unknown,1.0,False,False,False,False,False,False,False,False,Ready to Move,7300000.0,Happy Valley ,Individual Seller (Not Builder-Listed),3,True,False,False
9371,Mumbai,Thane,Anand Nagar Thane West,Apartment,2,540.0,7.0,7.0,Semi-Furnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,7300000.0,Rutu Enclave,Rutu Group,3,True,False,False
9370,Mumbai,Thane,Kolshet Road,Apartment,3,1041.0,7.0,8.0,Semi-Furnished,Unknown,3.0,False,False,False,False,False,False,False,False,Ready to Move,24500000.0,Lodha Sterling,Lodha,3,True,False,False
9369,Mumbai,Thane,Owale,Apartment,3,1070.0,2.0,25.0,Unfurnished,Unknown,3.0,False,False,False,False,False,False,False,False,Ready to Move,17000000.0,Harmony Signature Towers,Harmony Lifestyles Group,3,True,False,False
9368,Mumbai,Thane,Thane West,Apartment,2,990.0,2.0,14.0,Semi-Furnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,11500000.0,Rutu Towers,Rutu Group,3,True,False,False
9367,Mumbai,Thane,Vartak Nagar,Apartment,2,630.0,4.0,29.0,Semi-Furnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,10500000.0,Akanksha Pioneer,Akansha Enterprises,3,True,False,False
9366,Mumbai,Thane,Thane West,Apartment,2,700.0,8.0,27.0,Unfurnished,Unknown,2.0,False,False,False,False,False,False,False,False,Under Construction,17500000.0,One Indiabulls Thane,Indiabulls Real Estate Ltd.,0,True,False,False
9365,Mumbai,Thane,Panch Pakhdi,Apartment,2,1000.0,3.0,10.0,Furnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,12100000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
9364,Mumbai,Thane,Manpada,Apartment,1,574.0,4.0,8.0,Unfurnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,9500000.0,Happy Valley ,Individual Seller (Not Builder-Listed),3,True,False,False
9363,Mumbai,Thane,Kolshet Road,Apartment,3,1714.0,11.0,42.0,Unfurnished,Unknown,3.0,False,False,False,False,False,False,False,False,Under Construction,25000000.0,Immensa by Kalpataru,Kalpataru Ltd.,0,True,False,False
9362,Mumbai,Thane,Kolshet Road,Apartment,3,799.0,11.0,28.0,Unfurnished,Unknown,4.0,True,False,False,False,False,False,False,False,Under Construction,18300000.0,Godrej Ascend,Godrej Properties,0,True,True,True
9361,Mumbai,Thane,Waghbil,Apartment,1,405.0,1.0,7.0,Semi-Furnished,Unknown,1.0,False,False,False,False,False,False,False,False,Ready to Move,5700000.0,Vijay Nagari,Vijay Group,3,True,False,False
9360,Mumbai,Thane,Balkum village,Apartment,2,495.0,6.0,30.0,Semi-Furnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,8900000.0,Piramal Vaikunth,Piramal Realty,3,True,False,False
9359,Mumbai,Thane,Kolshet Road,Apartment,2,670.0,1.0,27.0,Semi-Furnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,10500000.0,Lodha Amara,Lodha,3,True,False,False
9358,Mumbai,Thane,Balkum village,Apartment,1,450.0,4.0,7.0,Unfurnished,Unknown,1.0,False,True,True,True,True,True,False,False,Ready to Move,5200000.0,NG Regency,RNA NG Builders,3,True,False,False
9357,Mumbai,Thane,Kapurbawdi,Apartment,2,538.0,7.0,33.0,Unfurnished,Unknown,2.0,True,False,False,False,False,False,False,False,Under Construction,9200000.0,Kalpataru Paramount,Kalpataru Ltd.,0,True,False,False
9356,Mumbai,Thane,Kolshet Road,Apartment,2,850.0,19.0,25.0,Unfurnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,11000000.0,Sunrise by Kalpataru,Kalpataru Ltd.,3,True,False,False
9355,Mumbai,Thane,Dhokali,Apartment,2,920.0,14.0,27.0,Furnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,12000000.0,Highland garden,Siddhi Group,3,True,False,False
9354,Mumbai,Thane,Panch Pakhdi,Villa,4,2400.0,3.0,7.0,Semi-Furnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,65000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,True,True
9353,Mumbai,Thane,Waghbil,Apartment,1,439.0,16.0,16.0,Furnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,7500000.0,Palacia,Madhav Shreeji Group,3,True,False,False
9352,Mumbai,Thane,Majiwada,Apartment,1,380.0,2.0,15.0,Unfurnished,Unknown,1.0,False,False,False,False,False,False,False,False,Ready to Move,6000000.0,Lodha Crown,Lodha,3,True,False,False
9351,Mumbai,Thane,Thane West,Apartment,2,500.0,6.0,26.0,Unfurnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,9500000.0,Hiranandani Estate Lavinia,Roma Builders,3,True,False,False
9350,Mumbai,Thane,Kolshet Road,Apartment,1,420.0,8.0,29.0,Semi-Furnished,Unknown,1.0,False,False,False,False,False,False,False,False,Ready to Move,6000000.0,Lodha Amara,Lodha,3,True,False,False
9349,Mumbai,Thane,Manpada,Apartment,1,571.0,3.0,5.0,Furnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,7200000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
9348,Mumbai,Thane,Lok Puram,Villa,4,1300.0,9.0,22.0,Semi-Furnished,West,3.0,True,True,True,True,True,True,True,False,Ready to Move,32500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,True,True
9347,Mumbai,Thane,Manpada,Apartment,1,420.0,7.0,12.0,Unfurnished,Unknown,1.0,True,True,False,True,False,True,True,False,Ready to Move,5800000.0,New Rachana Park,Individual Seller (Not Builder-Listed),3,True,False,False
9346,Mumbai,Thane,Dhokali,Apartment,2,705.0,6.0,7.0,Unfurnished,North,2.0,False,True,False,False,False,True,True,False,Ready to Move,10100000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
9345,Mumbai,Thane,Thane West,Apartment,2,640.0,1.0,15.0,Semi-Furnished,Unknown,2.0,False,True,True,True,True,True,True,False,Ready to Move,8500000.0,Puranik City Phase III,Puranik Builders ltd.,3,True,False,False
9344,Mumbai,Thane,Thane West,Apartment,1,438.0,7.0,7.0,Unfurnished,East,1.0,False,True,False,False,False,True,False,False,Ready to Move,9000000.0,Shree ganesh tower,Individual Seller (Not Builder-Listed),3,True,False,False
9343,Mumbai,Thane,Waghbil,Independent House,3,1100.0,0.0,1.0,Semi-Furnished,South -West,3.0,True,True,True,True,True,True,True,False,Ready to Move,23000000.0,Anunagar CHS Ltd,Individual Seller (Not Builder-Listed),3,True,False,False
9342,Mumbai,Thane,Kolshet Road,Apartment,3,894.0,7.0,14.0,Semi-Furnished,Unknown,3.0,True,True,True,False,False,True,True,False,Ready to Move,13500000.0,Devashree Park,Individual Seller (Not Builder-Listed),3,True,False,False
9341,Mumbai,Thane,Pokharan Road Number 2,Apartment,3,965.0,25.0,27.0,Unfurnished,West,3.0,False,True,True,True,True,True,False,False,Ready to Move,27500000.0,Tata Serein,TATA Housing Development Company Ltd.,3,True,False,False
9340,Mumbai,Thane,Kolbad,Apartment,3,930.0,7.0,12.0,Semi-Furnished,Unknown,2.0,False,True,False,False,False,True,True,False,Ready to Move,21000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
9339,Mumbai,Thane,Kolshet,Apartment,2,680.0,2.0,20.0,Furnished,West,2.0,False,True,True,True,True,True,True,False,Ready to Move,10750000.0,Everest World,Terraform Realty,3,True,False,False
9338,Mumbai,Thane,Waghbil,Apartment,1,500.0,1.0,7.0,Furnished,North - East,2.0,True,True,True,True,True,True,False,False,Ready to Move,5600000.0,Vasant Leela Apartment,Sheth Creators Pvt. Ltd.,3,True,False,False
9337,Mumbai,Thane,Thane West,Apartment,3,1020.0,4.0,4.0,Semi-Furnished,East,2.0,True,False,False,True,False,True,False,False,Ready to Move,20000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
9336,Mumbai,Thane,Majiwada,Apartment,2,670.0,30.0,30.0,Unfurnished,East,2.0,False,True,True,True,True,True,True,False,Ready to Move,12900000.0,Lodha Casa Viva,Lodha,3,True,False,False
9335,Mumbai,Thane,Shivai Nagar,Apartment,1,460.0,2.0,2.0,Unfurnished,North - East,1.0,False,True,True,True,True,True,True,False,Ready to Move,5850000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
9334,Mumbai,Thane,Thane West,Apartment,2,890.0,3.0,11.0,Semi-Furnished,West,2.0,False,True,True,True,True,True,True,False,Ready to Move,14000000.0,Krishnamrut CHS Ltd,Individual Seller (Not Builder-Listed),3,True,False,False
9333,Mumbai,Thane,Thane West,Apartment,2,751.0,8.0,14.0,Unfurnished,East,2.0,False,True,True,False,False,True,True,False,Ready to Move,17500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
9332,Mumbai,Thane,Thane West,Apartment,3,807.0,18.0,29.0,Furnished,Unknown,2.0,False,True,True,True,True,True,True,False,Ready to Move,20000000.0,Neelkanth Height,Individual Seller (Not Builder-Listed),3,True,False,False
9331,Mumbai,Thane,Thane West,Apartment,3,1200.0,25.0,28.0,Unfurnished,Unknown,3.0,False,True,True,True,True,True,True,False,Ready to Move,35000000.0,Pelican Hiranandani Estate,Roma Builders,3,True,False,False
9330,Mumbai,Thane,Majiwada,Apartment,2,677.0,1.0,1.0,Unfurnished,Unknown,1.0,False,True,True,True,True,True,True,False,Ready to Move,13000000.0,Lodha Casa Viva,Lodha,3,True,False,False
9329,Mumbai,Thane,Balkum Naka,Apartment,3,1004.0,27.0,36.0,Furnished,East,2.0,True,True,False,False,False,False,False,False,Ready to Move,21000000.0,Runwal Garden City,The Runwal Group,3,True,False,False
9328,Mumbai,Thane,Thane West,Apartment,2,668.0,5.0,16.0,Semi-Furnished,North - East,2.0,False,True,True,True,True,True,True,True,Ready to Move,9500000.0,27 GBR,Riddhi Siddhi Costructions,3,True,False,False
9327,Mumbai,Thane,Waghbil,Apartment,2,900.0,3.0,7.0,Semi-Furnished,East,2.0,True,True,True,True,True,True,True,False,Ready to Move,9000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
9326,Mumbai,Thane,Thane West,Apartment,1,438.0,10.0,11.0,Semi-Furnished,East,2.0,False,True,True,False,True,True,False,False,Ready to Move,8599000.0,Vasant Fiona,Sheth Creators Pvt. Ltd.,3,True,False,False
9325,Mumbai,Thane,Waghbil,Apartment,3,1100.0,6.0,30.0,Unfurnished,East,3.0,True,True,True,True,True,True,True,False,Ready to Move,13000000.0,Vijay Enclave,Vijay Group,3,True,False,False
9324,Mumbai,Thane,Kolshet Road,Apartment,3,1320.0,3.0,15.0,Semi-Furnished,East,3.0,False,True,True,True,True,True,True,False,Ready to Move,15000000.0,Highland Park,Siddhi Group,3,True,False,False
9323,Mumbai,Thane,Bhayandarpada,Apartment,3,1105.0,20.0,30.0,Unfurnished,East,3.0,False,True,True,True,True,True,True,False,Ready to Move,13500000.0,Godrej Emerald,Godrej Properties,3,True,False,False
9322,Mumbai,Thane,Pokharan Road Number 2,Apartment,3,1154.0,21.0,27.0,Unfurnished,East,3.0,True,True,True,True,True,True,True,True,Under Construction,16000000.0,Cosmos Horizon,Cosmos Group,0,True,False,False
9321,Mumbai,Thane,Balkum village,Apartment,1,425.0,8.0,40.0,Semi-Furnished,North - East,2.0,True,True,True,True,True,True,True,False,Ready to Move,7899999.0,Runwal Eirene,Runwal Developers,3,True,False,False
9320,Mumbai,Thane,Patlipada,Apartment,2,518.0,8.0,24.0,Furnished,East,2.0,True,True,True,True,True,True,True,True,Ready to Move,10500000.0,Dosti Desire,Dosti Realty,3,True,False,False
9319,Mumbai,Thane,Kolshet Road,Apartment,4,2040.0,7.0,8.0,Unfurnished,East,4.0,True,True,True,True,True,True,True,False,Ready to Move,55000000.0,Lodha Sterling,Lodha,3,True,False,False
9318,Mumbai,Thane,Kapurbawdi,Apartment,2,711.0,2.0,33.0,Unfurnished,North - East,2.0,True,True,True,True,True,True,True,True,Under Construction,13000000.0,Kalpataru Paramount,Kalpataru Ltd.,0,True,False,False
9317,Mumbai,Thane,Kolshet Road,Apartment,1,453.0,6.0,40.0,Unfurnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,8200000.0,Lodha Amara,Lodha,3,True,False,False
9316,Mumbai,Thane,Charai,Apartment,2,650.0,2.0,4.0,Unfurnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,11000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
9315,Mumbai,Thane,Vartak Nagar,Apartment,1,575.0,4.0,11.0,Semi-Furnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,7200000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
9314,Mumbai,Thane,Ram Maruti Road Naupada,Apartment,1,480.0,5.0,6.0,Semi-Furnished,Unknown,1.0,False,False,False,False,False,False,False,False,Ready to Move,10500000.0,Arihant Tower,Individual Seller (Not Builder-Listed),3,True,False,False
9313,Mumbai,Thane,Bhayandarpada,Independent House,1,270.0,2.0,4.0,Semi-Furnished,East,1.0,False,True,True,True,True,True,True,False,Ready to Move,2800000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
9312,Mumbai,Thane,Majiwada,Apartment,1,600.0,7.0,7.0,Semi-Furnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,7700000.0,Lodha Paradise,Lodha,3,True,False,False
9311,Mumbai,Thane,Hiranandani Estate,Apartment,3,800.0,9.0,12.0,Semi-Furnished,Unknown,3.0,False,False,False,False,False,False,False,False,Ready to Move,20000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
9310,Mumbai,Thane,Vartak Nagar,Apartment,1,357.0,0.0,5.0,Semi-Furnished,North - East,1.0,False,False,False,False,False,False,False,False,Ready to Move,5100000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
9309,Mumbai,Thane,Pokharan Road Number 1,Apartment,2,1000.0,1.0,16.0,Unfurnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,9000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
9308,Mumbai,Thane,Balkum Naka,Apartment,1,339.0,6.0,15.0,Semi-Furnished,Unknown,1.0,False,False,False,False,False,False,False,False,Ready to Move,6500000.0,Crown Lodha Quality Homes,Lodha,3,True,False,False
9307,Mumbai,Thane,Majiwada,Apartment,1,420.0,1.0,4.0,Unfurnished,Unknown,1.0,False,False,False,False,False,True,False,False,Ready to Move,8200000.0,Anand Park,Individual Seller (Not Builder-Listed),3,True,False,False
9306,Mumbai,Thane,Bhayandarpada,Apartment,1,640.0,5.0,7.0,Unfurnished,East,2.0,False,False,False,False,False,False,False,False,Ready to Move,5000000.0,Rosa Elite,Rosa Group,3,True,False,False
9305,Mumbai,Thane,Waghbil,Apartment,1,347.0,3.0,7.0,Unfurnished,Unknown,1.0,False,False,False,False,False,False,False,False,Ready to Move,5400000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
9304,Mumbai,Thane,Rabodi,Apartment,3,470.0,2.0,3.0,Semi-Furnished,Unknown,1.0,False,False,False,False,False,False,False,False,Ready to Move,5000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
9303,Mumbai,Thane,Lok Puram,Apartment,1,496.0,0.0,6.0,Furnished,East,1.0,False,False,False,False,False,False,False,False,Ready to Move,6500000.0,Lokpuram Complex,Individual Seller (Not Builder-Listed),3,True,False,False
9302,Mumbai,Thane,Majiwada,Apartment,1,437.0,3.0,17.0,Unfurnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,8500000.0,Rustomjee Urbania,Rustomjee,3,True,False,False
9301,Mumbai,Thane,Waghbil,Apartment,3,1800.0,7.0,7.0,Semi-Furnished,East,3.0,False,True,True,True,True,True,True,False,Ready to Move,21000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
9300,Mumbai,Thane,Vasant Vihar,Apartment,2,950.0,1.0,27.0,Semi-Furnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,17000000.0,Hiranandani Mayflower,Individual Seller (Not Builder-Listed),3,True,False,False
9299,Mumbai,Thane,Charai,Apartment,2,850.0,3.0,5.0,Furnished,West,2.0,False,False,False,False,False,False,False,False,Ready to Move,17500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
9298,Mumbai,Thane,Bhayandarpada,Apartment,1,585.0,1.0,4.0,Semi-Furnished,East,1.0,False,True,True,True,True,True,True,False,Ready to Move,4800000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
9297,Mumbai,Thane,Balkum Naka,Apartment,1,200.0,3.0,3.0,Unfurnished,Unknown,1.0,False,False,False,False,False,False,False,False,Ready to Move,1400000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
9296,Mumbai,Thane,Thane West,Apartment,1,450.0,4.0,7.0,Semi-Furnished,North - West,2.0,False,True,False,False,False,False,True,False,Ready to Move,11000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
9295,Mumbai,Thane,Balkum village,Apartment,2,600.0,14.0,23.0,Semi-Furnished,Unknown,2.0,True,True,False,False,False,False,True,False,Ready to Move,10000012.0,Highland Haven,Siddhi Group,3,True,False,False
